Date,Forecast,Forecast_Lower,Forecast_Upper
2025-02-27,229.3209202056052,216.14565108867134,241.945615924646
2025-02-28,228.98858342938243,215.8802679610415,242.44790607738963
2025-03-03,226.939576573612,212.74151753312555,240.53124374404777
2025-03-04,226.9541356881864,213.32068847890298,240.5045069504536
2025-03-05,227.18077132968529,215.35059966541414,240.87610133062697
2025-03-06,225.63627340309665,212.49419264935435,238.78374184533286
2025-03-07,225.27482136924317,212.1109339336274,238.69147184917412
2025-03-10,223.13846874057316,209.73273766095548,236.96174666972618
2025-03-11,223.1239125843666,209.51528331704756,236.14933591974938
2025-03-12,223.35054821271285,209.01164737169785,236.43340114897697
2025-03-13,221.80605027297463,208.67809925095358,235.46406513386896
2025-03-14,221.44459822750864,207.74126597769052,234.49085386180153
2025-03-17,219.30824556399017,206.00223611304395,232.57622170098819
2025-03-18,219.29368940932324,205.5807717464715,232.43616315187364
2025-03-19,219.5203250263211,205.81180823343578,233.347413279026
2025-03-20,217.9758270752388,205.11006526316936,231.37870940130483
2025-03-21,217.61437501688718,203.8077227304484,230.1677676110048
2025-03-24,215.47802231616836,203.1589268036187,228.31966917178744
2025-03-25,215.46346614910422,202.52148995043765,229.28136811193227
2025-03-26,215.690101766585,202.28535120286733,228.33046589154495
2025-03-27,214.14560381364672,201.35024452262914,227.77040639549307
2025-03-28,213.78415175344682,199.74847445556676,226.27193888619914
2025-03-31,211.64779904571935,199.32135487429647,224.6085190943379
2025-04-01,211.63324286911785,198.91916665144626,224.36842107440728
2025-04-02,211.85987847706545,199.11015251539453,225.19540578863968
2025-04-03,210.3153805169309,196.91622490216685,223.12470231018668
2025-04-04,209.95392844953824,196.70038937491202,223.48103014475532
2025-04-07,207.99399318500016,194.6471640482593,220.58057986480142
2025-04-08,208.03824282999318,194.41724854907076,221.52996754925763
2025-04-09,208.32368425953075,195.3661528022102,221.89844522655542
2025-04-10,206.9857642644176,194.07563692158502,219.51461770819176
2025-04-11,206.8308901620374,193.21217698442226,220.25410404525897
2025-04-14,205.31427132779118,192.14822749413383,219.06900165346266
2025-04-15,205.63787492380777,192.1613200208515,218.3713466583092
2025-04-16,206.202670304366,193.79917496065798,219.56223133301123
2025-04-17,204.99633211684304,192.16430301538927,218.73764774631067
2025-04-21,204.268642512297,191.2248865608761,216.39796711812545
2025-04-22,204.69661513373757,191.6006960801088,218.5903024242412
2025-04-23,205.3657795397292,191.69449587913297,218.47289433327904
2025-04-24,204.26381037763426,191.00680086879146,218.37756937357773
2025-04-25,204.34488710828035,190.58164276923065,218.20345593667753
2025-04-28,203.53612077308858,190.55228311706418,216.54442336609765
2025-04-29,203.9640933945315,190.79045116253607,217.2439423529573
2025-04-30,204.63325780052304,192.01836344601716,217.96232044856146
2025-05-01,203.53128863842548,191.45097387928783,216.37716167368595
2025-05-02,203.61236536907347,190.38767452790856,216.36037959004767
2025-05-05,202.8035990338796,189.71955814187817,215.3388384335167
2025-05-06,203.23157165532535,190.8313020140266,216.67472726969712
2025-05-07,203.9007360613149,190.64047088841676,216.3723652140763
2025-05-08,202.7987668992229,189.32483958213462,216.13578441358456
2025-05-09,202.8798436298666,189.07950879572928,215.3230812660119
2025-05-12,202.07107729467057,188.61839871678058,215.00602531393832
2025-05-13,202.49904991611953,189.2004012555825,214.64659247863491
2025-05-14,203.1682143221077,190.34494755767017,215.61682278535528
2025-05-15,202.06624516001565,189.31989299650775,215.0050617373777
2025-05-16,202.14732189066157,189.33841476050566,216.12358738556148
2025-05-17,205.11205715529061,191.01842854460673,218.5122773838846
2025-05-18,205.00741022394797,191.89596706452923,218.1319601896463
2025-05-19,201.3385555554702,188.44494417519917,213.6496383494918
2025-05-20,201.76652817690623,189.13042119072986,215.2299614010333
2025-05-21,202.4356925828995,188.90442295054206,215.66965507330514
2025-05-22,201.3337234208053,189.2438955012184,214.14796524474718
2025-05-23,201.41480015145652,188.14790893470013,214.44517940227428
2025-05-24,204.3795354160751,191.75912171391295,217.434651452086
2025-05-25,204.2748884847389,192.023645293429,217.08886377760203
2025-05-26,200.60603381626177,187.54665265228633,213.52204243746684
2025-05-27,201.03400643770038,186.52045994905583,213.71807265416888
2025-05-28,201.7031708436923,188.7247107914629,214.75778099794218
2025-05-29,200.6012016815981,187.10184609682648,214.23196146700042
2025-05-30,200.68227841224316,187.04939594392073,214.08424676388194
2025-05-31,203.64701367686914,191.0467872134191,216.6825654756146
2025-06-01,203.5423667455286,190.3985791329362,215.65658214316207
2025-06-02,199.87351207705225,186.69230171777886,213.96377698166984
2025-06-03,200.30148469849402,187.44807660919406,212.8422677180599
2025-06-04,200.97064910448572,188.02262299419138,214.22010304530224
2025-06-05,199.86867994238935,186.97595335717375,213.5654055291343
2025-06-06,199.9497566730363,185.78936416309847,212.665503268605
2025-06-07,202.9144919376649,189.2874121758554,215.991442883973
2025-06-08,202.80984500631953,189.77061504684195,215.46895484084263
2025-06-09,199.1409903378438,185.60590427669993,212.06645467836506
2025-06-10,199.5689629592882,185.7793198880791,212.589992378185
2025-06-11,200.2381273652786,187.56203084133884,213.7749586184428
2025-06-12,199.13615820318216,186.54657629352243,213.44037220995008
2025-06-13,199.2172349338312,185.8588189584504,212.5087821973152
2025-06-14,202.18197019845724,189.5280231069644,215.32255427412272
2025-06-15,202.07732326712173,189.26862648764697,215.7230055941641
