ds,yhat,yhat_lower,yhat_upper
2025-03-04,287.9006260270394,260.6934863632593,314.48005067551
2025-03-05,291.01555459716735,264.103755352672,315.79780309524097
2025-03-06,285.15460707921676,260.53813952507795,313.1805456875364
2025-03-07,282.45651455304545,256.73836702013125,310.8325625377629
2025-03-10,269.7636125515397,242.69006054006402,296.4314826437228
2025-03-11,269.861568585594,243.77762122520636,297.200321770978
2025-03-12,273.15947795743284,244.4583017041147,300.2546003257032
2025-03-13,268.06603128119866,240.8303271267649,293.3561488908825
2025-03-14,266.135439596737,238.84851866782392,292.7313812337894
2025-03-17,255.19609771525742,227.56287012049333,281.29193998063795
2025-03-18,256.5213285302548,229.39962442062685,282.10317674431167
2025-03-19,261.04651268303763,234.36932683704083,287.40614838808085
2025-03-20,256.5958207477577,230.84680181152717,285.5694654033238
2025-03-21,255.9037935394825,229.4645501975373,279.910707917977
2025-03-24,248.68014508656643,222.21253368174763,275.09075376563726
2025-03-25,250.60118563680928,224.29824618953808,278.33308537675845
2025-03-26,256.12020574958683,229.8527811770578,283.90003234514535
2025-03-27,252.66334977431111,226.23937425714547,279.42471927471627
2025-03-28,252.36934879078683,224.2246214842668,279.50113082599165
2025-03-31,247.3892206521561,220.47381923529025,272.9481361712395
2025-04-01,250.0581013071843,223.3806399411329,276.6075376289132
2025-04-02,255.9269352999536,229.91155085585686,280.9472435762064
2025-04-03,252.81989320467403,225.6083302487585,279.029566246648
2025-04-04,253.2059123906752,226.70279383787,280.16231194601977
2025-04-07,249.21640312062183,220.7167524342619,275.2478775869623
2025-04-08,252.21549006515636,226.66941611837478,277.1882417763174
2025-04-09,258.7797158236476,232.69114990560772,286.8230627342761
2025-04-10,256.3680654940845,231.24745173192852,283.0372751384827
2025-04-11,257.11927015629476,230.9883375037246,283.77775366557154
2025-04-14,255.23110651480178,226.24255956563394,284.0759014058226
2025-04-15,258.93064200219806,233.62948461125995,288.3019647526052
2025-04-16,265.8301308273457,238.63928948804033,293.49074992353405
2025-04-17,264.0200828844473,237.66575142554888,289.0563206111911
2025-04-21,264.28374425182506,236.9740205020416,290.36944419722505
2025-04-22,268.24961905921424,240.65690943447729,294.6931112289625
2025-04-23,275.41544720437304,249.1944521966287,302.1704987307744
2025-04-24,273.60539926147686,245.07109284987175,299.6815894909526
2025-04-25,274.95820631034456,249.1965462582408,302.4788568470057
2025-04-28,273.86906062884833,245.38688033670974,301.1348057796416
2025-04-29,277.8349354362449,250.26818441782453,303.55575159440315
2025-04-30,285.0007635814125,257.7565307072028,311.3403106259893
2025-05-01,283.19071563850645,257.22485373992623,311.1413355420056
2025-05-02,284.54352268737574,258.8862785721191,310.8671813884538
2025-05-05,283.4543770058855,257.7040748147911,310.97527133606434
2025-05-06,287.42025181327557,261.75236548257925,313.07008293640837
2025-05-07,294.5860799584398,266.58247289849874,322.12745492513795
2025-05-08,292.77603201554155,266.0239003428711,321.42682488259106
2025-05-09,294.1288390644069,266.7440393707498,319.6517343452265
2025-05-12,293.0396933829227,268.26034274436853,320.4566394289004
2025-05-13,297.0055681903174,267.9384607814574,323.44124225710874
2025-05-14,304.1713963354732,278.31630083378803,330.54161980516704
2025-05-15,302.3613483925711,277.280812252239,329.87474208328786
2025-05-16,303.71415544143184,276.3718291148639,331.62831717977434
2025-05-17,296.28917885624304,270.684999508172,322.40806978393726
2025-05-18,297.65852090454985,271.141468401032,324.1941562835819
2025-05-19,302.625009759941,275.6785121538578,329.8133086967146
2025-05-20,306.5908845673225,281.06341570631764,332.32722591794675
2025-05-21,313.7567127125006,286.01830302444677,341.41536554055995
2025-05-22,311.9466647696008,286.03124187599536,338.4865759380981
2025-05-23,313.2994718184568,285.4238995455652,340.5676831337287
2025-05-24,305.87449523329155,276.4725421220133,332.6215450447234
2025-05-25,307.24383728157846,280.40025873150404,334.8540683332282
2025-05-26,312.2103261369643,285.77449984650275,338.12533550513695
2025-05-27,316.17620094436427,291.0501742193151,342.7796379073745
2025-05-28,323.342029089534,297.0196293151227,349.1288143504784
2025-05-29,321.53198114663024,296.3164938751568,347.43400318813303
2025-05-30,322.88478819549874,296.80848387856906,349.6141977650694
2025-05-31,315.45981161032125,288.47433568406717,344.604115555437
2025-06-01,316.82915365862084,289.06639410492795,346.08352487183345
2025-06-02,321.79564251401524,295.7576929976115,350.3196177446369
2025-06-03,325.76151732138385,297.70352393269354,354.446790467444
2025-06-04,332.92734546655936,305.4554540268356,361.8046821383657
2025-06-05,331.11729752365983,303.32541066082484,361.11611738554643
2025-06-06,332.4701045725299,304.493606080397,358.7862632146078
2025-06-07,325.04512798733975,295.8139275448487,351.77639030709884
2025-06-08,326.41447003564934,298.43057115139305,354.1942785740502
2025-06-09,331.3809588910385,302.56505171094904,357.45075258292246
2025-06-10,335.34683369842554,307.7127083479736,363.92282790743644
2025-06-11,342.51266184359275,312.15672756500254,368.95187380137344
2025-06-12,340.7026139006893,309.45985142601137,368.50875561409345
2025-06-13,342.0554209495548,312.4338027211022,370.99387378016996
2025-06-14,334.6304443643807,304.45260223169026,365.708638924563
