ds,yhat,yhat_lower,yhat_upper
2025-03-10,203.18281696720229,194.90083083317506,210.87804628897973
2025-03-11,203.07605459895368,195.03722636825978,210.63822191714812
2025-03-12,204.05411328839298,196.72124614611423,211.88193614277463
2025-03-13,201.48257165082376,193.72216196271796,208.5145983135168
2025-03-14,200.07162582284803,192.34261658794853,207.9891438260469
2025-03-17,197.52123901893268,189.13595686079688,205.11189730086346
2025-03-18,197.46895538992646,189.42353419005903,205.40343721293607
2025-03-19,198.501492818605,190.69739708876943,206.5725633944308
2025-03-20,195.9300266882843,187.819375845069,203.3750535527455
2025-03-21,194.51915638294074,187.15050026339696,202.59831083646006
2025-03-24,191.9689961469375,183.5200126613754,199.53565935520342
2025-03-25,191.91671253333095,183.7727728055707,200.22333591625693
2025-03-26,192.94924998528646,185.48317569492076,200.6851516041931
2025-03-27,190.37778387824292,182.9572362978064,198.55383067236605
2025-03-28,188.96691358078135,181.15039985296136,196.33351332138167
2025-03-31,186.4167534009815,178.34128605399277,193.52947416012523
2025-04-01,186.36446980610853,178.04591086931208,193.84332537317937
2025-04-02,187.39700726891388,179.67190254601803,195.20970079846515
2025-04-03,184.82554117272076,177.17632001457932,192.54447355020892
2025-04-04,183.41467088561524,175.1826023585375,191.00202920342934
2025-04-07,180.86451070431852,173.38435196376187,188.57921958525972
2025-04-08,180.81222710894758,173.05039063945986,188.8021937791283
2025-04-09,182.16809580458707,174.03552422352092,189.68669313605776
2025-04-10,179.91996094122712,172.46444811848684,188.54685784416583
2025-04-11,178.83242188745473,171.12597808349742,186.3192882407548
2025-04-14,178.5578381261599,170.09574130579006,186.60969760437354
2025-04-15,179.26408000412465,171.50214309731783,187.03090994333536
2025-04-16,181.0551429397621,173.05057838012428,189.00676772452601
2025-04-17,179.9571586364001,172.40263782037567,187.85055586476815
2025-04-21,181.89005534133338,174.57551323215506,189.5011385719669
2025-04-22,183.31125353929232,175.29206590063748,191.09504761024303
2025-04-23,185.8172727949368,177.48893074011968,193.70497165857023
2025-04-24,184.71928849157356,176.74887794161924,192.40253092959486
2025-04-25,184.78189999780474,176.7999466712699,193.23922829397554
2025-04-28,186.6521851965068,178.24910975464508,194.21150807015033
2025-04-29,188.07338339446855,180.54877051102278,195.82888725813677
2025-04-30,190.57940265011197,182.51929437787737,198.36246919194375
2025-05-01,189.481418346747,181.67155965346916,197.53690808822108
2025-05-02,189.5440298529808,181.4283115729214,197.13683481937457
2025-05-05,191.41431505168157,183.43879475940935,198.94532038350812
2025-05-06,192.83551324964478,185.11384922375692,201.0032094544675
2025-05-07,195.34153250528666,187.56511964624787,203.14944396930264
2025-05-08,194.24354820192872,186.10378393155077,201.99353837885678
2025-05-09,194.3061597081568,186.07026807074894,202.1321569032715
2025-05-12,196.17644490685626,188.8565503246675,204.140287063322
2025-05-13,197.59764310482183,189.78975478058558,205.33643023870786
2025-05-14,200.10366236046158,192.53737874332415,207.54689070058518
2025-05-15,199.00567805710173,191.13327590969857,206.60543609598543
2025-05-16,199.06828956333183,190.83498389137904,206.24187572900533
2025-05-17,200.88620554595605,192.93269024106925,208.29050277766834
2025-05-18,201.56651211800516,194.41818338741987,209.55632550056282
2025-05-19,200.93857476203326,193.2304682009408,208.59281262133553
2025-05-20,202.35977295998862,194.5622146497204,210.61092948560952
2025-05-21,204.86579221563628,196.95130550841245,212.53306452774788
2025-05-22,203.7678079122756,195.97589255485602,211.98716229479953
2025-05-23,203.83041941850686,195.88176366589676,211.41178383234472
2025-05-24,205.64833540112687,197.49977405839272,214.7840567173401
2025-05-25,206.32864197317866,197.9066108132863,214.15436452807225
2025-05-26,205.70070461720667,197.38089515022466,213.83733169011296
2025-05-27,207.12190281516567,198.95806444913296,215.23116842447195
2025-05-28,209.62792207081122,202.25932952155767,217.85698103522094
2025-05-29,208.52993776744864,200.35393993716164,216.7899343701978
2025-05-30,208.59254927367863,200.42875173386543,216.92930755904374
2025-05-31,210.41046525630298,202.0569514335526,218.69311920111727
2025-06-01,211.0907718283536,202.44496870496226,219.60579873156678
2025-06-02,210.46283447238272,202.06388558830122,218.29811007475783
2025-06-03,211.884032670341,203.2296603199438,220.38574828077162
2025-06-04,214.39005192598597,205.68749862713233,223.28375064840134
2025-06-05,213.29206762262206,204.2204424213727,221.277981458932
2025-06-06,213.35467912885468,203.69222435410094,222.0693690068387
2025-06-07,215.17259511147773,205.40758622497992,224.30079564715055
2025-06-08,215.85290168352708,206.1801711416476,225.44073064387544
2025-06-09,215.22496432755614,205.85776635129784,224.65811755305756
2025-06-10,216.64616252551806,207.05765029218142,226.77299936769856
2025-06-11,219.15218178116092,208.88533081184224,229.40334455135738
2025-06-12,218.05419747779507,207.51300910615123,228.13114577618396
2025-06-13,218.11680898402972,207.6798683050163,228.7794670316848
2025-06-14,219.93472496665527,208.554600130017,230.616891565158
