ds,yhat,yhat_lower,yhat_upper
2025-05-29,184.7966620750365,172.98696158268345,198.38905890116015
2025-05-30,184.47338578517957,170.95736873989162,197.67623176655846
2025-05-31,181.06240629654081,168.6308767923806,194.2385659193733
2025-06-01,180.57701484008706,167.84577115341895,193.90473771053252
2025-06-02,182.66392663352661,168.76666124595053,195.89238344041465
2025-06-03,182.825221414276,169.99380776401327,196.52077692778786
2025-06-04,182.6575079076073,168.86395458939347,195.27065212170305
2025-06-05,181.39892305238678,169.13365124002067,194.09511729077332
2025-06-06,181.07564676252971,168.35588765266328,193.35190043429304
2025-06-07,177.66466727388703,165.18424173632195,191.39191364523006
2025-06-08,177.17927581743743,163.8911871423438,189.9553558079246
2025-06-09,179.26618761087587,166.21840954802587,193.04600038404647
2025-06-10,179.42748239162765,166.48511281784852,193.4245220364228
2025-06-11,179.25976888495725,166.2738047024862,192.1746359968986
2025-06-12,178.00118402973646,163.74322796210413,191.07958266646932
2025-06-13,177.67790773987787,164.3918133622948,190.313319398563
2025-06-14,174.26692825123922,161.37241333714707,186.47754976792507
2025-06-15,173.78153679478135,160.4353489958615,186.03524811764456
2025-06-16,175.8684485882218,163.2283752202587,189.6024748708004
2025-06-17,176.02974336897933,162.41471285520151,188.66939428911516
2025-06-18,175.86202986230623,162.51213813824384,188.34995112990157
2025-06-19,174.60344500708672,160.98427500543798,187.03700633398762
2025-06-20,174.28016871723543,161.2669915394009,187.69271850317463
2025-06-21,170.86918922858544,157.0451741435678,183.94539602383549
2025-06-22,170.38379777213174,156.32543678027983,183.4517891096248
2025-06-23,172.47070956557107,159.47591420912912,186.8937376977544
2025-06-24,172.6320043463287,158.5656467939165,185.51432205138573
2025-06-25,172.46429083965717,159.88874612436877,186.135537693393
2025-06-26,171.20570598443607,158.1072460129045,184.51127187342067
2025-06-27,170.8824296945817,158.62835401812785,184.490902964669
2025-06-28,167.47145020593166,154.3454537521003,180.88603504758456
2025-06-29,166.98605874948552,153.83685688603148,181.11027180870147
2025-06-30,169.0729705429235,155.8366869735579,182.84412993819979
2025-07-01,169.2342653236808,155.7721730511503,182.69085077642399
2025-07-02,169.06655181700617,155.85823582238882,181.87253230173943
2025-07-03,167.80796696178683,154.3961413415043,181.3517062267569
2025-07-04,167.4846906719318,153.9324277144968,179.8149199041537
2025-07-05,164.07371118328084,150.62246852601385,178.16116903705125
2025-07-06,163.58831972683245,151.26454413498203,178.02662438682498
2025-07-07,165.675231520276,152.44258314649025,178.19860597119876
2025-07-08,165.83652630102787,152.99542560950667,178.97652335187053
2025-07-09,165.66881279435515,152.45161345425566,179.36214749715285
2025-07-10,164.4102279391366,151.10777236611352,177.72275249662272
2025-07-11,164.08695164927994,150.23543487171816,177.85724160773597
2025-07-12,160.67597216063504,147.43484022235478,174.29456980200965
2025-07-13,160.19058070417975,146.46216266647818,173.97775590091942
2025-07-14,162.2774924976284,149.46863850215055,176.23263801943884
2025-07-15,162.43878727837952,148.97941013743548,175.41025140557397
2025-07-16,162.2710737717051,148.77322802151738,175.22371343860385
2025-07-17,161.01248891648592,148.5465676900392,175.99000816676892
2025-07-18,160.68921262662812,146.9745400641892,173.93016165897203
2025-07-19,157.2782331379872,144.1930193012046,170.4569254077395
2025-07-20,156.79284168152674,142.5877371868645,170.38808194826308
2025-07-21,158.87975347497772,145.55080698454614,171.414435501787
2025-07-22,159.04104825572892,145.80445686238963,172.9255978536632
2025-07-23,158.87333474905535,145.70215769037515,173.21721839553643
2025-07-24,157.61474989383564,144.12537809575278,170.60909634238132
2025-07-25,157.2914736039763,144.96775325475207,171.45979684477422
2025-07-26,153.88049411533348,140.8595335354057,166.11090135627364
2025-07-27,153.3951026588805,140.05822590232336,166.84322640715916
2025-07-28,155.48201445232044,141.1646265476657,168.85276530707017
2025-07-29,155.64330923307827,141.51046909361705,168.5645275129754
2025-07-30,155.47559572640725,141.6545007437659,169.3761184430976
2025-07-31,154.21701087118643,141.1016713195407,168.64226401563585
2025-08-01,153.8937345813264,140.4937279589114,167.0610467852871
2025-08-02,150.48275509268268,136.62367021892396,162.76975039593455
2025-08-03,149.99736363623424,136.50386309783053,163.65039894745
2025-08-04,152.08427542966976,138.32393123078575,165.34000792080778
2025-08-05,152.24557021042764,138.85042584217084,165.88367095021815
2025-08-06,152.07785670375623,138.05937720712188,165.3272834722169
2025-08-07,150.81927184853615,137.2534268376161,163.15419362095338
2025-08-08,150.49599555868204,137.55526684107858,163.06300357490184
2025-08-09,147.08501607003186,133.48764294164,160.52930814041582
2025-08-10,146.5996246135812,133.0780669232251,159.5357617140462
2025-08-11,148.6865364070254,135.10253399467183,162.3370514286284
2025-08-12,148.84783118777935,135.21552866645567,162.51008540790886
2025-08-13,148.6801176811075,134.94806484831605,162.1194400086407
2025-08-14,147.42153282588586,133.8922644031208,161.07614171828547
2025-08-15,147.09825653603215,133.9661163623542,160.25852565456015
2025-08-16,143.68727704738896,130.33911661683192,157.5995972297711
2025-08-17,143.20188559093495,129.38756778551112,156.83025386109594
2025-08-18,145.28879738437467,131.73726895515514,158.7201372688614
2025-08-19,145.45009216512906,131.7787340250237,159.55738267003937
2025-08-20,145.28237865845645,130.87576286766566,158.66798822986524
2025-08-21,144.02379380323666,129.9597349319638,157.0471726931422
2025-08-22,143.7005175133784,131.0069727506616,158.00382926697708
2025-08-23,140.2895380247382,126.51919627305419,154.9310125789882
2025-08-24,139.8041465682789,125.67751241090666,153.75498372932185
2025-08-25,141.89105836172394,127.99531629569414,156.39559952373642
2025-08-26,142.05235314247847,128.14350464436464,155.9887103959126
2025-08-27,141.88463963580642,128.54254976482696,155.90377274717946
2025-08-28,140.62605478058637,127.16133275316145,154.7163839635158
2025-08-29,140.3027784907285,125.67232593278686,154.21991587073813
2025-08-30,136.89179900208737,122.06436757479881,151.48318265030017
2025-08-31,136.40640754563265,123.22063486267443,150.19541223125478
2025-09-01,138.49331933907956,124.89421374603242,152.86074293115541
2025-09-02,138.6546141198255,124.90830023034177,151.8591578430342
2025-09-03,138.4869006131564,124.34828870393342,152.59239020221796
2025-09-04,137.22831575793572,123.51416941114167,151.6559919159777
2025-09-05,136.9050394680786,123.03315721690139,151.81095224810556
2025-09-06,133.49405997943362,119.38783391078287,147.34163563857413
2025-09-07,133.00866852298304,118.33503708156209,147.2410787673732
2025-09-08,135.09558031642885,121.4755990136812,149.16009867417574
2025-09-09,135.25687509717758,121.14352419351259,148.49164353194362
2025-09-10,135.0891615905063,121.20478573948773,149.29761494696803
2025-09-11,133.8305767352854,120.5896611054296,147.40473924727885
2025-09-12,133.5073004454323,118.62590296832263,147.64642515285286
2025-09-13,130.09632095678577,116.2336207337914,143.86867699821767
2025-09-14,129.6109295003334,115.01962015638925,143.14385221709614
2025-09-15,131.69784129377157,118.26926982388035,146.41573224858956
2025-09-16,131.85913607452696,117.6719982491046,146.44963510905217
2025-09-17,131.69142256785534,118.31505256524245,146.95116318979834
2025-09-18,130.4328377126357,116.59194135901704,145.56727984521373
2025-09-19,130.1095614227824,115.46651426626693,143.99063623803664
2025-09-20,126.69858193413997,111.09225372823963,141.01568333532302
2025-09-21,126.21319047768377,111.56373870920879,140.77579160875533
2025-09-22,128.30010227112086,113.93242133661445,143.2163978388918
2025-09-23,128.46139705187866,114.47798026904042,144.02071837477712
2025-09-24,128.29368354520625,113.94319775637153,143.13239898794095
2025-09-25,127.03509868998596,111.6281441242199,142.45980047605198
2025-09-26,126.71182240012864,113.11991335810706,141.72670395672634
2025-09-27,123.30084291148918,108.85743801891664,138.8818827586187
2025-09-28,122.81545145503755,108.67291177021549,137.87942782502452
2025-09-29,124.90236324847648,110.54730073804127,138.8886576512263
2025-09-30,125.06365802923031,110.97488676832481,140.11230022876023
2025-10-01,124.89594452255649,109.91679891820337,139.0506695360897
2025-10-02,123.63735966733621,109.20318822080793,138.08391573438905
2025-10-03,123.31408337747875,108.37709242585294,138.7264606169073
2025-10-04,119.90310388883542,106.36807049437778,135.24860379338048
2025-10-05,119.41771243238446,104.87367697187929,134.4983397235085
2025-10-06,121.50462422581924,106.45503806528572,135.54977935111103
2025-10-07,121.6659190065774,107.52851548360591,135.99565798528639
2025-10-08,121.49820549990648,106.6756650684198,137.66954117812895
2025-10-09,120.23962064468552,104.86637159218746,134.74060576759257
2025-10-10,119.91634435482693,104.10648514040354,135.36543841710045
2025-10-11,116.50536486618162,101.97880376341698,131.98761460962945
2025-10-12,116.0199734097318,100.3487999016069,132.38057424467894
2025-10-13,118.10688520317167,102.86033574538112,134.288726162222
2025-10-14,118.26817998392907,103.2789661959601,134.49449900527142
2025-10-15,118.10046647725542,102.63140886268712,133.10180351405714
2025-10-16,116.84188162203581,101.29712701158607,132.82880175827606
2025-10-17,116.51860533218255,100.75045290807262,132.52253012658372
2025-10-18,113.1076258435338,97.43350046345691,129.30776262578365
2025-10-19,112.62223438708217,99.05749805080939,127.43582912161013
2025-10-20,114.70914618052096,100.10931196478,130.01726001801487
2025-10-21,114.87044096127842,99.99946360174947,131.1895562798354
2025-10-22,114.70272745460444,99.83721130664864,130.5266395770321
2025-10-23,113.44414259938551,97.72198519684193,129.83426863828558
2025-10-24,113.12086630953074,96.35577342395793,128.93222273351373
2025-10-25,109.70988682088002,93.9479606110485,124.70450096716357
2025-10-26,109.22449536443253,94.95695576714348,125.05104588769267
2025-10-27,111.31140715787339,95.1704677773052,128.31372456535374
2025-10-28,111.47270193862819,96.57399841996283,128.30403015329478
2025-10-29,111.30498843195537,96.0305601453673,127.5932066206106
2025-10-30,110.04640357673631,93.94957724043257,127.39108052722761
2025-10-31,109.72312728688085,94.67263094488483,125.95374300294807
2025-11-01,106.31214779822925,90.6975287882798,122.65698141898618
2025-11-02,105.82675634177647,89.01649503344049,122.37310998549168
2025-11-03,107.9136681352227,92.86512851718754,124.22796525763202
2025-11-04,108.0749629159776,90.50003338645824,124.92804465943155
2025-11-05,107.90724940930434,92.1622804450432,124.00483630374957
2025-11-06,106.64866455408604,90.60920255114404,122.51166162753442
2025-11-07,106.32538826422899,90.34385197516944,123.93085040939808
2025-11-08,102.91440877558641,85.45872875389115,119.94461680179369
2025-11-09,102.42901731912681,86.62955879823502,118.74759091057442
2025-11-10,104.51592911257832,88.82805051464018,121.64712782475648
2025-11-11,104.67722389332926,88.32385142092811,121.57928434696086
2025-11-12,104.50951038665654,89.09235909319571,122.29856995956322
2025-11-13,103.25092553143534,87.63117730259215,119.65758382400445
2025-11-14,102.92764924157913,85.49519684088091,119.36181642839502
2025-11-15,99.51666975293558,82.30110074408425,115.83347546832964
2025-11-16,99.03127829647717,83.24409050239845,115.56759744457752
2025-11-17,101.11819008992761,85.67514706850287,119.04300101000189
2025-11-18,101.27948487067863,84.8696391587077,117.80855395896867
2025-11-19,101.11177136400552,84.89450996829684,119.14768509432108
2025-11-20,99.85318650878563,83.32671702156252,117.97777841684635
2025-11-21,99.52991021892532,82.51292688726262,118.38656156034664
2025-11-22,96.11893073028479,78.22137842783266,113.74932512115527
2025-11-23,95.63353927383092,79.83011429532318,113.58196314404388
2025-11-24,97.72045106727035,81.15579419614235,115.34832255975938
2025-11-25,97.88174584803029,79.87849904965191,116.16232129360817
2025-11-26,97.71403234135549,80.42986824182348,115.3733897362311
2025-11-27,96.45544748613588,80.08266421608248,113.80419394273079
2025-11-28,96.13217119627546,78.89106316237583,114.58162675958526
2025-11-29,92.72119170764194,77.14837569733838,111.69819181314627
2025-11-30,92.23580025118471,74.96502959864023,109.76135947265311
2025-12-01,94.3227120446228,76.62034366425883,111.860991539384
2025-12-02,94.48400682537735,77.78460513707195,113.29025327435994
2025-12-03,94.31629331870548,76.00391380878547,112.61456939094275
2025-12-04,93.05770846348561,75.76780341882939,111.19217272705113
2025-12-05,92.7344321736311,74.92013191927674,111.34151330781323
2025-12-06,89.32345268498815,71.34916174986417,109.25410039730549
2025-12-07,88.8380612285351,71.5574138507784,106.58677312889152
2025-12-08,90.92497302197523,73.50821184902041,108.29260960625945
2025-12-09,91.08626780272712,74.17508921501769,109.1760014703726
2025-12-10,90.91855429605667,73.60355058831084,110.72974024626761
2025-12-11,89.65996944083534,72.69642137759989,108.6881931844263
2025-12-12,89.33669315097924,72.14064635363991,106.39283662513571
2025-12-13,85.92571366234036,68.2361425569079,104.56493881910463
2025-12-14,85.44032220588542,67.91021447547104,105.66965216212499
2025-12-15,87.52723399932452,69.15609288621164,106.51487003839111
2025-12-16,87.68852878007647,70.39941992225081,106.33262639856947
2025-12-17,87.52081527340566,69.57076536822923,107.01025184739417
2025-12-18,86.26223041818557,69.87454587804366,103.90485836095138
2025-12-19,85.93895412832742,67.81014778554474,106.07312912818306
2025-12-20,82.52797463968656,64.33293915753603,101.49143427716011
2025-12-21,82.04258318322935,65.63066715914812,101.17135485162946
2025-12-22,84.12949497667378,65.65778895221823,102.4303277627356
2025-12-23,84.29078975742819,65.76778093236875,103.90889663433904
2025-12-24,84.1230762507566,65.41419287662595,103.45607060365992
2025-12-25,82.86449139553584,64.46253789758661,102.6673642984978
2025-12-26,82.54121510568307,64.22386109031319,103.59398437804938
2025-12-27,79.13023561703577,58.8645095188374,97.87827955507652
2025-12-28,78.6448441605831,60.42068220524647,99.69478421786316
2025-12-29,80.73175595402627,62.11444752321078,100.33450302014394
2025-12-30,80.89305073477756,62.437658196209846,100.80249465809482
2025-12-31,80.72533722810557,61.89581608847471,101.31273402402714
2026-01-01,79.46675237288521,61.419456601823796,98.29438501452177
2026-01-02,79.14347608303126,59.899066597333224,98.25076509058893
2026-01-03,75.732496594382,56.39498458087683,96.14002605655566
2026-01-04,75.24710513793005,55.33388411854805,94.66951578388614
2026-01-05,77.33401693137536,58.20617430784029,98.37486803662995
2026-01-06,77.4953117121273,57.68380642973828,98.11425023651353
2026-01-07,77.32759820545554,58.269946586952855,98.03755056364005
2026-01-08,76.06901335023491,55.33142270831753,96.67412392405066
2026-01-09,75.74573706038137,55.319326605645635,96.45622667779196
2026-01-10,72.33475757173119,53.486356142414934,91.64465299575781
2026-01-11,71.84936611528387,53.20986342436276,92.80251139482445
2026-01-12,73.93627790872462,52.99965713363663,95.72300114462428
2026-01-13,74.09757268947668,54.802291561562,95.16083158900732
2026-01-14,73.9298591828045,55.40245296088194,94.74646177292874
2026-01-15,72.67127432758569,52.84060578663971,93.82740785644968
2026-01-16,72.34799803772756,53.30838399219927,94.23759843489178
2026-01-17,68.93701854908835,49.161886326025716,90.28688441776198
2026-01-18,68.4516270926342,47.33105357550209,89.56464685148165
2026-01-19,70.53853888607391,49.71099217395769,92.55430315409643
2026-01-20,70.69983366682833,50.54769477000265,92.5163339143516
2026-01-21,70.53212016015449,49.97647132716872,92.2023354116805
2026-01-22,69.27353530493447,48.691883564626494,90.35445461559766
2026-01-23,68.95025901507768,49.075678054500656,91.87599062738339
2026-01-24,65.53927952643755,45.49837944412772,87.0200687858769
2026-01-25,65.05388806998798,44.08656750615729,87.11003733355113
2026-01-26,67.14079986342634,45.41336993143252,89.61124017423718
2026-01-27,67.30209464417544,47.0020579394908,89.3780852027327
2026-01-28,67.13438113750573,46.71611571204194,89.3332467140034
2026-01-29,65.87579628228526,44.002857010724185,88.2089638955107
2026-01-30,65.55251999242779,45.36124785050542,87.91912427758601
2026-01-31,62.14154050378378,41.62474019483079,84.13214871565928
2026-02-01,61.65614904733834,40.74902975600902,83.76318763265152
2026-02-02,63.74306084076591,42.58595443133179,85.68246834562504
2026-02-03,63.904355621527124,42.759927269591465,86.41209182281956
2026-02-04,63.73664211485566,41.82761212598083,86.36943731374534
2026-02-05,62.478057259635,41.79554800557973,85.403941444144
2026-02-06,62.15478096977597,41.61813771923566,84.894910832121
2026-02-07,58.74380148113596,37.22889922486209,81.14596016242096
2026-02-08,58.25841002467883,37.06249070597942,80.59046015896863
2026-02-09,60.34532181812157,38.90432111451022,83.22601422897596
2026-02-10,60.50661659887878,39.77319456845832,83.55976951452445
2026-02-11,60.33890309220465,38.876005400279126,83.28195353632954
2026-02-12,59.08031823698523,38.626756886974086,82.4785220575911
2026-02-13,58.75704194713357,37.531964805215935,81.97956205405576
2026-02-14,55.346062458482166,33.41384080053293,79.55704032413915
2026-02-15,54.8606710020292,33.77627272022417,77.70332297038202
2026-02-16,56.94758279547083,33.136372130629546,80.38251762981118
2026-02-17,57.10887757622815,34.85312286616812,80.90465190376936
2026-02-18,56.941164069555576,34.96123797567179,81.06614835396253
2026-02-19,55.682579214335526,34.46030654872231,80.00510170474244
2026-02-20,55.35930292447977,33.40830745976507,78.70714645305756
2026-02-21,51.94832343582839,29.406960487204245,76.10936387073376
2026-02-22,51.46293197938297,27.390395569358112,75.05527469499356
2026-02-23,53.54984377282329,30.498625935903146,78.07306541591906
2026-02-24,53.711138553580206,32.68838879026527,77.30042692772007
2026-02-25,53.54342504690585,29.89092742889829,78.15715816434435
2026-02-26,52.28484019168579,30.51275781072717,77.05436832065561
2026-02-27,51.96156390182989,28.121000568670564,75.33471566977755
2026-02-28,48.5505844131776,26.43346183647698,73.74302437823751
2026-03-01,48.06519295672692,23.841657695221382,72.48479220843033
2026-03-02,50.152104750175745,27.40188484176187,74.34046223515772
2026-03-03,50.31339953092727,27.356596438076416,74.50821266551074
2026-03-04,50.145686024256804,26.6573487281352,73.96527365964721
2026-03-05,48.887101169035496,26.05058992449208,72.24038602290474
2026-03-06,48.56382487917806,25.458224017097482,72.10201488137403
2026-03-07,45.152845390534765,22.347197204073545,70.35788337494483
2026-03-08,44.66745393408069,20.335892832525055,70.41292232571304
2026-03-09,46.75436572752819,22.604952245339163,72.1390945259496
2026-03-10,46.91566050827899,22.88662961574178,72.18221605671093
2026-03-11,46.74794700160576,22.297891591330124,71.60119102372107
2026-03-12,45.48936214638483,22.223078038848772,70.64080457811406
2026-03-13,45.16608585652621,21.349922566929425,70.55111728356711
2026-03-14,41.755106367886945,16.381063470392743,67.15009969454923
2026-03-15,41.26971491142761,16.73073408166744,67.87432294146771
2026-03-16,43.35662670487747,19.391825750044944,69.59206551113223
2026-03-17,43.517921485628335,17.972733600562453,70.20813871951822
2026-03-18,43.35020797895474,20.011892005266212,70.2600846937701
2026-03-19,42.09162312373453,18.045102979459184,69.40225171663667
2026-03-20,41.7683468338744,16.809252959477575,66.54328554350954
2026-03-21,38.35736734523315,14.058194855845615,65.68725066558643
2026-03-22,37.87197588878139,12.614968197075907,63.57371671102379
2026-03-23,39.95888768222021,14.694130143801104,66.68938796279896
2026-03-24,40.1201824629781,14.549097229814903,67.8837889827598
2026-03-25,39.95246895630567,13.941351750384728,66.92039767696666
2026-03-26,38.69388410108533,13.727818789163402,65.4690813207194
2026-03-27,38.370607811224524,11.852457753458639,65.24004461960234
2026-03-28,34.959628322590305,9.491916299570866,61.654128164808526
2026-03-29,34.47423686613516,9.960341023714522,62.529483142846004
2026-03-30,36.5611486595695,11.279857748539973,65.36830217891418
2026-03-31,36.72244344032748,11.604031792416816,64.68889793412716
2026-04-01,36.55472993365465,11.106464752387645,64.76735688818704
2026-04-02,35.29614507843508,9.792596060202415,64.62434702291668
2026-04-03,34.97286878858015,10.44297013849856,62.36261797669284
2026-04-04,31.561889299936542,6.7940304898915125,59.194775110644436
2026-04-05,31.076497843482112,3.6676939514521405,57.99644291263506
2026-04-06,33.16340963692513,6.402486673138301,60.5149760674056
2026-04-07,33.32470441767683,6.7103199141902445,60.22527179829438
2026-04-08,33.156990911005906,7.402945752047278,61.69519889798304
2026-04-09,31.898406055784786,5.230949867312789,60.366605797487146
2026-04-10,31.57512976592832,5.5942933758864895,60.222479594887595
2026-04-11,28.164150277285717,1.9390738109893688,55.74345171844448
2026-04-12,27.678758820835892,1.2453391936845533,56.30746526477121
2026-04-13,29.76567061427439,3.088115777818913,57.55593974252355
2026-04-14,29.926965395026205,3.091185980365147,58.318686928900235
2026-04-15,29.759251888354864,3.18566424650926,59.36432772024267
2026-04-16,28.500667033135585,-0.0016144952627665044,56.99296410561239
2026-04-17,28.17739074327452,0.7931184807806482,56.93042465325204
2026-04-18,24.766411254634953,-2.335397554643316,53.78992734516872
2026-04-19,24.2810197981798,-3.9927314715760303,53.56221036861431
2026-04-20,26.367931591620305,-0.739095946576227,55.70256008940085
2026-04-21,26.52922637237786,-2.3041789686631966,56.87160491134217
2026-04-22,26.361512865704835,-1.845234072401327,54.42927845544584
